date,Temperature,Dew.Point,humid,rain,wind_speed,pollen_count,month,year,pollen_level,season,pollen_cat,respiratory_visits,immunity_visits,wellness_visits,revenue
2013-06-13,14.7,10.6,76.86,7.7,42.5,0,6,2013,0.0,Not in season,Very low,11.261816509643282,31.886480072802463,6.7967019270707425,5083.802142603099
2013-06-14,14.3,8.8,70.22,8.75,44.6,0,6,2013,0.0,Not in season,Very low,9.711816964273421,29.968479776781024,6.0151829425404335,4643.480648794148
2013-06-15,12.8,6.7,67.36,0.0,14.8,0,6,2013,0.0,Not in season,Very low,0.0,26.1605567578595,5.025193424077158,2819.644868923645
2013-06-16,13.3,8.6,73.86,0.2,29.5,0,6,2013,0.0,Not in season,Very low,5.346798086087357,26.794792904785265,6.645587712174193,3852.7420777829448
2013-06-17,14.1,7.5,66.57,0.0,20.5,2,6,2013,1.09861228866811,Not in season,Low,2.4976851849805364,25.72633992701909,6.019381237698025,3353.9067139154154
2013-06-18,18.3,7.4,52.43,0.0,33.9,0,6,2013,0.0,Not in season,Very low,12.451816409009243,24.133189565421187,3.6796844017695767,4201.911677764794
2013-06-19,14.5,10.8,78.8,5.0,25.9,2,6,2013,1.09861228866811,Not in season,Low,3.7653068081495227,30.211323379831068,6.782629826316518,4015.5795410663713
2013-06-20,13.7,8.1,69.86,0.2,18.4,0,6,2013,0.0,Not in season,Very low,0.0,25.111772183835708,5.975767166130308,2977.548090725066
2013-06-21,12.2,7.7,74.2,1.99,53.6,0,6,2013,0.0,Not in season,Very low,15.16555413319232,31.557114659307036,7.202451247983072,5551.774061752428
2013-06-22,12.8,7.7,71.54,0.0,16.6,0,6,2013,0.0,Not in season,Very low,0.0,29.16692661950659,4.9047294811571955,2939.8335594006194
2013-06-23,13.6,8.4,71.5,0.0,31.7,0,6,2013,0.0,Not in season,Very low,5.453604940087122,30.11627005864166,2.8232961868039994,3891.923293618941
2013-06-24,13.5,9.7,78.08,4.19,51.6,0,6,2013,0.0,Not in season,Very low,13.877309540689305,32.50959518876076,6.279083858345185,5418.563372426408
2013-06-25,14.3,9.6,73.66,16.04,46.4,0,6,2013,0.0,Not in season,Very low,11.347836795276681,31.8797391324697,6.291563676681973,5053.03942281473
2013-06-26,12.5,7.7,72.54,1.2,24.0,0,6,2013,0.0,Not in season,Very low,1.3555830514457403,27.722191575558337,4.309328372393548,3279.6353935208062
2013-06-27,13.3,7.1,67.05,0.0,20.9,0,6,2013,0.0,Not in season,Very low,2.3756819274583467,24.160354095807936,5.021500454133394,3102.8372772064663
2013-06-28,11.4,5.3,66.36,0.0,25.4,0,6,2013,0.0,Not in season,Very low,4.403365655890871,25.33864081424453,8.755217743719902,3762.6853796289497
2013-06-29,11.4,7.3,76.34,0.0,14.8,0,6,2013,0.0,Not in season,Very low,0.0,30.25746652220984,5.694389385846197,3351.0485923093347
2013-06-30,12.7,8.5,75.65,0.0,34.7,1,6,2013,0.693147180559945,Not in season,Low,11.040398638810434,29.856208301804838,6.7309589763762165,4848.945384947832
2013-07-01,14.4,8.9,69.75,0.0,40.7,0,7,2013,0.0,Not in season,Very low,10.60369684061952,28.70293922474998,5.099340172631616,4550.684757159869
2013-07-02,13.4,8.0,70.17,0.0,31.7,1,7,2013,0.693147180559945,Not in season,Low,6.111840836222665,27.88119416447014,3.6596971011468433,3814.3160848854814
2013-07-03,13.7,6.3,61.92,0.0,29.5,0,7,2013,0.0,Not in season,Very low,8.932241315603608,27.810963907487608,5.579741753204095,4299.344688877522
2013-07-04,14.9,6.5,58.0,0.0,33.6,0,7,2013,0.0,Not in season,Very low,11.222837234439467,26.711150698434473,5.484395439713895,4456.607173153295
2013-07-05,14.4,9.1,71.54,0.0,38.9,0,7,2013,0.0,Not in season,Very low,12.912060988604047,32.01453628013776,5.3501217613316285,5178.910687552792
2013-07-06,14.0,8.6,70.76,0.0,43.3,0,7,2013,0.0,Not in season,Very low,13.373892277988944,29.36714574751994,5.635359164493607,4992.410381270155
2013-07-07,13.8,10.5,80.57,0.71,31.7,0,7,2013,0.0,Not in season,Very low,3.984061863819411,31.69574938649651,6.014268271645636,4128.803824039631
2013-07-08,14.4,10.3,76.84,0.0,16.6,0,7,2013,0.0,Not in season,Very low,0.0,26.89202894069505,5.599883048746193,2995.3514074938157
2013-07-09,13.9,10.3,79.86,0.0,29.5,0,7,2013,0.0,Not in season,Very low,5.44105537087436,32.68032131134193,4.485993832052636,4279.838282203326
2013-07-10,14.9,9.4,71.32,0.0,14.8,0,7,2013,0.0,Not in season,Very low,0.0,25.474664538478475,6.236184791561939,2970.3680297883284
2013-07-11,15.1,6.6,59.44,0.0,11.2,0,7,2013,0.0,Not in season,Very low,0.0,23.21213067651515,3.8006282446775765,2562.012652825035
2013-07-12,15.3,8.4,65.29,0.0,29.1,0,7,2013,0.0,Not in season,Very low,8.09201203438373,25.18023696684059,3.6996425427157997,3785.0365442273705
2013-07-13,14.5,10.4,77.11,0.57,29.5,0,7,2013,0.0,Not in season,Very low,5.910943385668508,29.376359807913563,6.489180494701568,4166.083626647703
2013-07-14,13.5,5.9,60.25,0.2,35.7,0,7,2013,0.0,Not in season,Very low,12.81323848655629,24.64028508274036,6.257020272135357,4502.178748431619
2013-07-15,15.0,10.4,74.47,1.0,35.3,0,7,2013,0.0,Not in season,Very low,8.429064831384462,29.141549687189016,5.692604634925964,4381.051119279115
2013-07-16,13.9,8.5,71.59,1.6,22.3,0,7,2013,0.0,Not in season,Very low,1.1013228795247156,27.060052756221225,4.3545514952449285,3186.5281407846824
2013-07-17,12.2,7.5,73.71,0.0,22.7,0,7,2013,0.0,Not in season,Very low,1.8280705296499866,27.7250774460899,5.042089059325924,3395.2433329130627
2013-07-18,12.8,8.3,74.45,9.57,38.9,0,7,2013,0.0,Not in season,Very low,8.498763449762533,31.22500069413637,5.487253252313496,4581.331943570221
2013-07-19,14.3,11.6,84.23,19.41,38.9,0,7,2013,0.0,Not in season,Very low,0.5555964935191455,31.833164648324974,4.154106031425886,3582.316526568866
2013-07-20,14.3,10.8,79.66,0.98,16.6,1,7,2013,0.693147180559945,Not in season,Low,0.0,29.84264971241664,5.010971341976767,3103.983874196928
2013-07-21,12.8,8.8,78.01,0.0,13.0,0,7,2013,0.0,Not in season,Very low,0.0,30.164550982766674,6.40233033817668,2965.600539111876
2013-07-22,12.5,8.8,79.15,0.2,21.1,0,7,2013,0.0,Not in season,Very low,0.0,29.239164362583924,7.177305364289216,3462.4749335297965
2013-07-23,12.7,6.1,65.28,9.62,33.5,0,7,2013,0.0,Not in season,Very low,7.725677793910948,26.07249733110288,5.3305652473414495,3960.7762881669178
2013-07-24,10.7,5.0,68.71,0.23,17.3,0,7,2013,0.0,Not in season,Very low,0.12564860202985623,26.066370449783694,6.506488354316098,3142.23394556724
2013-07-25,12.0,6.6,69.96,0.0,37.1,0,7,2013,0.0,Not in season,Very low,9.627654822234225,30.11367025003285,3.8359399294125325,4473.560798024395
2013-07-26,13.5,9.8,78.15,2.0,35.3,0,7,2013,0.0,Not in season,Very low,4.380215788530117,31.20792915714403,6.4094512411136115,4159.174909627106
2013-07-27,12.8,7.4,70.39,12.89,19.6,0,7,2013,0.0,Not in season,Very low,0.0,26.439542846470882,4.946051585272519,2796.564053353789
2013-07-28,11.8,5.8,67.06,3.42,25.9,0,7,2013,0.0,Not in season,Very low,4.4802262717116115,27.288651981425645,6.05734561670797,3751.0800000845957
2013-07-29,12.1,7.2,72.67,0.0,18.4,0,7,2013,0.0,Not in season,Very low,2.910882084958189,26.31824942019629,5.502247581760291,3421.3105987554354
2013-07-30,12.8,7.6,71.8,0.0,14.8,0,7,2013,0.0,Not in season,Very low,0.0,27.837631412531536,7.070414009783834,3058.79617974432
2013-07-31,13.0,6.1,66.72,0.2,11.5,5,7,2013,1.79175946922805,Not in season,Moderate,0.0,25.75632876924212,4.875564351660082,2704.645084036528
2013-08-01,19.5,6.1,42.68,0.0,38.9,2,8,2013,1.09861228866811,Not in season,Low,16.34807552556613,20.36462983463334,6.1945935956696125,4493.799534184838
2013-08-02,18.5,7.2,50.43,0.0,27.7,0,8,2013,0.0,Not in season,Very low,11.130179919645212,20.89269704186332,5.287479834811248,3847.8896813286574
2013-08-03,16.9,10.4,68.61,0.0,16.6,0,8,2013,0.0,Not in season,Very low,0.0,25.17898289325985,5.408681820098117,2882.799639104183
2013-08-04,13.8,9.2,74.52,0.0,18.4,2,8,2013,1.09861228866811,Not in season,Low,0.0,28.87778080361509,5.3831334049485715,3291.3726273960556
2013-08-05,13.0,9.4,80.15,0.0,13.0,1,8,2013,0.693147180559945,Not in season,Low,0.0,30.839776602986877,4.721314193613669,3031.1041675367583
2013-08-06,12.8,9.6,81.15,2.31,31.7,0,8,2013,0.0,Not in season,Very low,4.206913684734538,30.750230703565446,5.5528883322011096,4024.0837791007775
2013-08-07,11.2,4.9,65.83,13.89,38.9,0,8,2013,0.0,Not in season,Very low,6.447349578174206,28.18906404426178,5.50433907598596,4032.93547988596
2013-08-08,11.4,4.6,63.66,4.28,24.6,0,8,2013,0.0,Not in season,Very low,3.575134989347463,23.05356757767752,5.808227546514511,3199.0311602106085
2013-08-09,11.7,3.3,59.06,0.0,19.3,0,8,2013,0.0,Not in season,Very low,4.448447624789657,22.94645872321136,5.6514924438006435,3280.578982799947
2013-08-10,12.1,1.6,51.39,0.0,13.8,0,8,2013,0.0,Not in season,Very low,0.08222705088340954,20.759729280554918,6.364981847720017,2595.038721979102
2013-08-11,13.6,7.4,67.12,0.0,37.2,0,8,2013,0.0,Not in season,Very low,10.375454511220314,26.7643798996218,6.49049591415515,4440.73220444103
2013-08-12,14.2,9.9,75.67,0.4,51.4,0,8,2013,0.0,Not in season,Very low,14.39581877759124,30.717192350252486,4.51636397627998,5160.526606438595
2013-08-13,13.4,8.2,71.6,29.77,44.6,0,8,2013,0.0,Not in season,Very low,5.841569943387265,29.138664532237335,6.435759798698553,4129.715630326089
2013-08-14,12.6,6.0,64.4,6.4,33.9,1,8,2013,0.693147180559945,Not in season,Low,4.895219642824336,27.08063127399165,4.380650870997927,3645.941554217919
2013-08-15,13.5,8.8,73.47,10.9,46.4,1,8,2013,0.693147180559945,Not in season,Low,9.427617229092618,30.47620517791235,6.154843186245516,4671.322040181991
2013-08-16,14.1,9.8,76.26,0.8,51.8,0,8,2013,0.0,Not in season,Very low,15.973817812596778,29.372122520010034,6.18672608281065,5349.008476137469
2013-08-17,12.4,5.1,61.28,4.94,33.5,0,8,2013,0.0,Not in season,Very low,10.360286043851511,23.189159816837922,3.655670406445277,3854.603939461596
2013-08-18,10.6,3.8,64.18,0.0,18.4,0,8,2013,0.0,Not in season,Very low,1.2653746083905155,24.36576178657139,5.659966544637191,3041.2184552349763
2013-08-19,11.7,4.2,62.34,0.0,13.0,3,8,2013,1.38629436111989,Not in season,Moderate,0.0,24.611223903264264,5.098491184747465,2663.705770301448
2013-08-20,11.5,6.0,69.31,0.0,31.7,0,8,2013,0.0,Not in season,Very low,9.809735604160885,24.66599418872972,4.8082220401724065,4028.4254545860704
2013-08-21,12.3,6.6,68.69,14.5,40.7,0,8,2013,0.0,Not in season,Very low,5.089979149375637,28.077323788618042,6.917839628806787,3971.9570470914236
2013-08-22,10.2,2.6,60.73,0.0,18.4,0,8,2013,0.0,Not in season,Very low,0.0,23.427502572179094,4.913308157470363,2586.5098376239234
2013-08-23,11.2,4.2,62.45,0.2,16.4,1,8,2013,0.693147180559945,Not in season,Low,1.340021675079997,26.061005333850137,4.760610368989731,3147.7519639137918
2013-08-24,13.0,6.9,67.53,0.0,18.4,1,8,2013,0.693147180559945,Not in season,Low,0.0,25.656973825944565,5.642682238112875,3013.6222012600165
2013-08-25,14.6,9.6,73.45,0.0,18.4,5,8,2013,1.79175946922805,Not in season,Moderate,0.0,28.434586781689113,6.252577044406197,3119.0429346378787
2013-08-26,14.0,9.4,74.19,0.0,37.0,2,8,2013,1.09861228866811,Not in season,Low,9.784534670949029,30.166508568104952,5.425338712097655,4624.822114292191
2013-08-27,14.1,8.3,68.48,1.2,40.7,0,8,2013,0.0,Not in season,Very low,11.659701070656798,26.05732022423136,6.733357843777034,4543.564778404115
2013-08-28,13.2,10.3,82.82,44.72,47.1,0,8,2013,0.0,Not in season,Very low,0.0,34.477848659958084,6.097962960071872,3662.4877492689475
2013-08-29,11.5,4.5,63.02,4.51,33.5,0,8,2013,0.0,In season,Very low,5.872543401993658,26.514475806547544,3.388775978376351,3627.2548671641016
2013-08-30,9.6,4.5,71.2,10.94,29.5,3,8,2013,1.38629436111989,In season,Moderate,3.6266859924202155,28.979922367609504,5.037520334600773,3736.1961826194383
2013-08-31,11.9,5.8,66.34,10.8,27.7,0,8,2013,0.0,In season,Very low,3.317301766937992,31.38348524772359,5.005145198756082,3936.836352705405
2013-09-01,12.2,6.7,69.6,0.2,22.2,1,9,2013,0.693147180559945,In season,Low,2.0012362043309246,24.619064472601693,5.979360953429422,3180.403668054234
2013-09-02,12.2,7.1,71.84,0.0,33.5,1,9,2013,0.693147180559945,In season,Low,10.181955494071499,30.99163597971333,2.875182943625888,4551.012892749984
2013-09-03,14.0,7.0,64.18,6.21,20.5,0,9,2013,0.0,In season,Very low,0.0,24.959062976719576,8.049009708717723,3013.3318164306675
2013-09-04,11.8,5.4,66.25,0.0,14.8,0,9,2013,0.0,In season,Very low,0.0,25.69979468528361,6.0310260948942105,2675.8670253534447
2013-09-05,12.7,8.2,74.39,0.0,24.3,2,9,2013,1.09861228866811,In season,Low,1.2941378951781342,28.73238530563851,5.648876803917691,3480.4452222986424
2013-09-06,14.8,10.2,75.17,0.0,24.1,0,9,2013,0.0,In season,Very low,1.9476209754667533,28.451916399922347,6.6815677164191465,3613.4315743617767
2013-09-07,14.8,11.3,80.09,0.0,29.5,0,9,2013,0.0,In season,Very low,4.097009173984037,30.29320048611349,7.843654052812624,4148.453473714443
2013-09-08,14.0,9.7,75.99,0.31,18.4,4,9,2013,1.6094379124341,In season,Moderate,0.0,29.112410482687608,6.370746644588404,3260.958289421694
2013-09-09,12.5,3.8,55.95,0.2,28.0,6,9,2013,1.94591014905531,In season,Moderate,8.458083094771444,21.884391563993987,6.44881309647162,3719.3141754897015
2013-09-10,11.6,3.8,59.52,0.8,27.7,7,9,2013,2.07944154167984,In season,Moderate,5.038690863714331,25.66669500102612,5.630690024464382,3621.7676057054823
2013-09-11,11.5,3.0,56.4,0.0,37.1,4,9,2013,1.6094379124341,In season,Moderate,14.555646906109889,24.210566714137695,5.358474246633052,4596.412239877601
2013-09-12,13.3,4.4,55.16,0.0,25.9,4,9,2013,1.6094379124341,In season,Moderate,6.914773232411147,21.861916793151572,5.024204555995099,3417.9008316841027
2013-09-13,12.1,4.4,60.23,0.0,48.7,0,9,2013,0.0,In season,Very low,18.979943747382194,26.398984570405023,4.6738880082854575,5291.402747389202
2013-09-14,13.8,8.5,70.95,12.09,44.6,2,9,2013,1.09861228866811,In season,Low,10.057088019566555,31.29357906023509,4.812985900300503,4721.2473403955355
2013-09-15,14.1,9.4,73.6,4.07,48.2,3,9,2013,1.38629436111989,In season,Moderate,13.934129828730677,30.31759789558053,4.149444035657017,5035.810891858296
2013-09-16,15.1,10.5,74.42,3.8,37.1,6,9,2013,1.94591014905531,In season,Moderate,8.560650920348307,30.586144341851547,5.424128549314977,4519.82282857215
2013-09-17,15.4,12.5,82.96,0.6,44.6,1,9,2013,0.693147180559945,In season,Low,11.229562840025975,32.49085246914143,3.815332422773613,4901.859381539149
2013-09-18,15.0,9.7,71.91,0.0,25.9,0,9,2013,0.0,In season,Very low,4.532084139801316,29.07250621990834,5.69091652414371,3906.374040698489
2013-09-19,12.6,8.6,76.88,18.68,40.7,4,9,2013,1.6094379124341,In season,Moderate,6.48372879519865,32.03660928654824,5.463669391957659,4418.801935435275
2013-09-20,9.6,3.0,64.36,16.73,33.5,0,9,2013,0.0,In season,Very low,4.153781754552205,28.876330599955693,5.646935298386688,3837.8416944127694
2013-09-21,10.5,4.8,68.2,7.2,25.9,0,9,2013,0.0,In season,Very low,3.213505636382767,26.839323265400942,4.977868429980008,3467.782477304427
2013-09-22,12.4,5.6,64.75,0.0,20.5,2,9,2013,1.09861228866811,In season,Low,2.2253964585691577,26.31738576570949,8.576860370180503,3584.934981213688
2013-09-23,13.9,7.3,65.05,0.0,20.5,9,9,2013,2.30258509299405,In season,High,4.670175823174209,25.86268104744673,6.860115900180313,3695.4984755400033
2013-09-24,14.4,8.2,67.0,1.0,24.1,12,9,2013,2.56494935746154,In season,High,2.6954115469110955,28.305046138235614,4.255457499915277,3494.390599446115
2013-09-25,14.7,8.6,67.13,0.0,27.7,8,9,2013,2.19722457733622,In season,High,8.365410649366224,26.206401134869523,5.7328680874268985,4083.118838405051
2013-09-26,15.5,11.6,77.77,0.2,44.6,5,9,2013,1.79175946922805,In season,Moderate,11.775763074033486,32.78500637545274,4.891993857062676,5082.951714994307
2013-09-27,13.8,6.1,60.83,5.28,42.5,1,9,2013,0.693147180559945,In season,Low,10.38383734682293,26.28536324465998,4.485520273292586,4233.4384279481565
2013-09-28,13.2,4.4,55.45,0.2,24.1,0,9,2013,0.0,In season,Very low,6.092156622366184,22.967974187469803,4.1599279288760656,3360.6504477410076
2013-09-29,13.2,6.1,63.02,0.0,35.6,12,9,2013,2.56494935746154,In season,High,9.534422513787678,26.81610298133805,5.932216690759254,4300.318335049067
2013-09-30,18.9,4.6,45.08,0.0,24.1,7,9,2013,2.07944154167984,In season,Moderate,9.504965323483088,20.37668847571201,4.8186197649304265,3563.7542675836057
2013-10-01,15.6,8.6,64.12,0.0,18.4,6,10,2013,1.94591014905531,In season,Moderate,0.577064031046411,25.05652514825365,6.534813322132985,3097.6852643215734
2013-10-02,14.9,10.8,76.94,0.0,25.9,5,10,2013,1.79175946922805,In season,Moderate,2.042724850177832,30.029655819804628,6.5607695126382195,3772.9541250128605
2013-10-03,16.4,11.3,72.09,0.0,27.7,16,10,2013,2.83321334405622,In season,Very high,2.0776889035817008,30.61074166907462,6.94090168331923,3865.6689700028046
2013-10-04,16.3,10.3,67.91,0.0,44.6,6,10,2013,1.94591014905531,In season,Moderate,13.219540521126385,30.13553962273826,4.714600532033677,4977.066867371686
2013-10-05,13.5,8.5,71.83,0.2,41.2,3,10,2013,1.38629436111989,In season,Moderate,7.628181010056566,30.771985510996274,6.04235290879979,4475.968505010398
2013-10-06,14.3,6.3,59.13,0.0,44.6,2,10,2013,1.09861228866811,In season,Low,13.158145764771414,25.692352568771355,6.199441514750081,4644.168069829712
2013-10-07,16.4,7.8,57.6,0.0,37.1,17,10,2013,2.89037175789616,In season,Very high,13.680621984216447,24.262911006126014,5.092809123003816,4475.3904685588805
2013-10-08,17.9,10.2,63.55,0.0,31.7,20,10,2013,3.04452243772342,In season,Very high,9.918700237976246,27.781360669885302,4.795215340714905,4351.997322802872
2013-10-09,17.1,12.8,76.07,0.0,29.5,6,10,2013,1.94591014905531,In season,Moderate,5.3541863426774485,30.94225615103575,7.176507963883753,4310.848613335569
2013-10-10,16.8,12.4,77.43,0.0,24.1,2,10,2013,1.09861228866811,In season,Low,0.17353578530617764,31.44620481090118,5.794483173839834,3629.003429234046
2013-10-11,15.3,11.4,78.4,0.0,35.3,11,10,2013,2.484906649788,In season,High,7.228432965787025,30.545223248836923,6.202955048819518,4418.170684683697
2013-10-12,14.4,8.3,67.08,2.31,36.5,5,10,2013,1.79175946922805,In season,Moderate,9.285596191364146,27.59854161356758,4.744911286279853,4253.718607222844
2013-10-13,13.3,4.3,55.36,0.2,22.3,4,10,2013,1.6094379124341,In season,Moderate,3.400452966211185,20.950619004969482,4.347702831585586,2850.9324829691373
2013-10-14,16.2,8.4,61.55,0.2,27.1,13,10,2013,2.63905732961526,In season,High,8.825097452650727,24.964034672726953,4.99753752361567,3955.218163480036
2013-10-15,16.0,9.3,65.75,0.0,20.5,51,10,2013,3.95124371858143,In season,Very high,4.946043435863508,27.990884612695336,5.442965910717783,3828.050946430577
2013-10-16,14.9,6.7,58.83,0.0,27.7,3,10,2013,1.38629436111989,In season,Moderate,6.842553739255502,23.919205544926157,4.502767291290431,3573.2483865065105
2013-10-17,14.2,5.8,57.5,0.0,37.1,38,10,2013,3.66356164612965,In season,Very high,13.230328758491797,26.488575754240987,5.557142489457397,4681.068425599706
2013-10-18,16.3,8.3,59.34,0.0,46.4,23,10,2013,3.17805383034795,In season,Very high,17.33457421192133,26.673396272802627,3.8784821100392803,5057.767101513965
2013-10-19,19.4,9.5,54.66,0.0,36.7,12,10,2013,2.56494935746154,In season,High,9.715397697363564,24.696868433865873,4.446939875637908,3991.289757121248
2013-10-20,17.4,11.4,68.32,0.0,53.6,15,10,2013,2.77258872223978,In season,Very high,18.215233926219103,28.7787703322212,6.237898546384655,5562.736988079185
2013-10-21,16.3,9.4,64.68,0.8,44.6,3,10,2013,1.38629436111989,In season,Moderate,13.1910236280033,28.02625133956068,6.170777818385675,4879.210194787318
2013-10-22,16.0,8.6,62.05,0.0,23.2,14,10,2013,2.70805020110221,In season,High,3.1075699851576264,21.62563683491913,5.175110532720914,2949.4809243285013
2013-10-23,18.9,12.4,66.67,0.0,44.3,25,10,2013,3.25809653802148,In season,Very high,14.144349560671065,28.70672461020562,4.549222989030827,4931.932247423556
2013-10-24,21.4,13.3,61.26,0.0,29.5,30,10,2013,3.43398720448515,In season,Very high,11.094529790274281,23.971432107541833,4.539583746581769,4091.6534853136386
2013-10-25,17.4,13.6,79.01,0.0,25.9,20,10,2013,3.04452243772342,In season,Very high,3.7092642919005105,32.14019341985618,5.1937190521664665,4074.6285811869966
2013-10-26,20.3,15.9,76.69,0.2,33.5,12,10,2013,2.56494935746154,In season,High,5.855231515325803,31.529888823317414,6.211505789753072,4352.537127351084
2013-10-27,21.9,15.4,68.69,0.0,21.0,26,10,2013,3.29583686600433,In season,Very high,3.4008741720342393,27.787005178359298,6.495232989452105,3706.4240576362067
2013-10-28,18.1,14.5,79.89,0.0,25.9,15,10,2013,2.77258872223978,In season,Very high,4.521033154879,32.68220747259126,5.070455562625812,4216.381170854671
2013-10-29,17.4,13.2,77.63,0.0,33.5,7,10,2013,2.07944154167984,In season,Moderate,7.820950524369154,29.640300175010196,4.413494872122996,4255.623670195158
2013-10-30,16.4,12.5,78.21,4.85,33.5,14,10,2013,2.70805020110221,In season,High,5.1624455548802635,33.18983583749867,5.8348309359741135,4405.263525213428
2013-10-31,15.0,12.4,84.34,21.76,29.7,21,10,2013,3.09104245335832,In season,Very high,0.0,33.81062987711246,4.743452327481931,3294.170553922797
2013-11-01,18.0,14.0,78.02,9.4,40.7,18,11,2013,2.94443897916644,In season,Very high,8.513334970420386,31.552133655337265,5.2317473611387975,4595.353350875277
2013-11-02,19.1,12.1,64.98,0.0,29.5,9,11,2013,2.30258509299405,In season,High,7.614228078132622,27.98674417661953,7.075276090437038,4278.403874272831
2013-11-03,18.5,13.0,71.27,0.0,27.7,9,11,2013,2.30258509299405,In season,High,6.208789830041596,27.003447785106037,6.577115428565768,3971.568792400856
2013-11-04,19.4,14.4,74.14,0.0,28.0,13,11,2013,2.63905732961526,In season,High,5.514757702522954,28.312583006166793,5.907974312251452,3965.6671698995497
2013-11-05,18.7,14.0,74.66,1.0,27.7,30,11,2013,3.43398720448515,In season,Very high,6.092329072979003,29.037692332112357,4.478080998887277,3993.095201879698
2013-11-06,16.3,11.2,73.1,1.04,46.4,6,11,2013,1.94591014905531,In season,Moderate,12.645147182659148,30.05522675032318,5.961396567470659,4999.852062349069
2013-11-07,16.5,10.1,66.75,0.2,29.5,13,11,2013,2.63905732961526,In season,High,8.706091098451488,25.967130828687694,6.812657290787526,4186.45659794595
2013-11-08,16.8,10.2,66.85,0.0,20.5,13,11,2013,2.63905732961526,In season,High,2.5663994070386007,27.832699680514388,5.374366334234464,3521.187203634828
2013-11-09,17.5,11.3,68.13,1.2,37.1,6,11,2013,1.94591014905531,In season,Moderate,12.8568913089379,27.9583747195562,7.101114089986715,4906.753556227106
2013-11-10,20.3,10.4,54.81,0.0,40.7,12,11,2013,2.56494935746154,In season,High,13.714218272865647,25.176005962028256,7.042745289518207,4726.726412108161
2013-11-11,21.8,10.9,51.69,0.0,39.2,25,11,2013,3.25809653802148,In season,Very high,17.615945704747872,23.242578360303582,7.413732832143474,5031.2699471715805
2013-11-12,20.7,14.3,67.34,0.0,20.5,42,11,2013,3.76120011569356,In season,Very high,3.338866175193968,24.90727603934178,6.055243126531353,3375.8109950799626
2013-11-13,18.9,14.5,76.42,0.2,25.9,13,11,2013,2.63905732961526,In season,High,2.0188729945783264,30.100068830069706,6.3373916998060125,3759.2629783408506
2013-11-14,18.1,11.9,67.55,0.8,35.3,14,11,2013,2.70805020110221,In season,High,8.594171248918517,25.780294029496268,7.16418728833109,4182.464935886335
2013-11-15,17.9,13.1,75.0,13.72,42.5,10,11,2013,2.39789527279837,In season,High,6.9534790377085205,30.86763914469744,6.197393937068975,4416.972913960284
2013-11-16,15.4,13.3,87.21,54.96,24.1,1,11,2013,0.693147180559945,In season,Low,0.0,30.951021953400623,5.2487658922097875,1569.3533370691903
2013-11-17,18.5,14.2,76.85,4.2,36.6,6,11,2013,1.94591014905531,In season,Moderate,7.634253232053251,33.21973119907697,5.301457163472139,4662.200080831858
2013-11-18,22.0,12.7,57.51,0.0,31.7,8,11,2013,2.19722457733622,In season,High,8.727449994092131,25.676635266609665,5.988554953773739,4094.0419222539217
2013-11-19,20.5,14.6,69.86,0.0,37.7,7,11,2013,2.07944154167984,In season,Moderate,10.051468111608527,28.994904549525774,4.459438578053781,4462.421714589903
2013-11-20,18.7,12.4,68.28,3.2,31.7,5,11,2013,1.79175946922805,In season,Moderate,9.597405537917794,29.2704480131856,5.606741084635807,4527.27275263956
2013-11-21,18.5,10.5,61.0,0.0,31.7,10,11,2013,2.39789527279837,In season,High,11.541314755151065,24.65442082704112,6.846547118230253,4398.123622780659
2013-11-22,18.6,12.7,69.41,0.0,38.9,11,11,2013,2.484906649788,In season,High,11.552485504511049,29.585175254404106,3.558746148834719,4629.515477888514
2013-11-23,21.0,12.4,58.84,0.0,40.3,16,11,2013,2.83321334405622,In season,Very high,13.919005217252298,26.241772520462458,7.284482101794515,4877.216446260083
2013-11-24,24.3,13.7,53.8,0.0,22.3,11,11,2013,2.484906649788,In season,High,5.900046990077392,22.9068240976004,6.872374218703159,3548.4779860655794
2013-11-25,20.2,15.5,74.99,0.0,27.7,3,11,2013,1.38629436111989,In season,Moderate,4.862276959095624,30.853824200128116,5.290235384169524,4092.0744858378484
2013-11-26,18.2,12.6,70.49,1.0,35.3,21,11,2013,3.09104245335832,In season,Very high,7.3478111522023895,29.975990523335764,6.29339082787181,4382.807656827608
2013-11-27,18.2,8.8,54.37,0.0,50.0,17,11,2013,2.89037175789616,In season,Very high,19.249935193864978,25.997468395390026,5.7531477269063265,5369.990880955306
2013-11-28,20.9,10.2,51.52,0.0,44.6,14,11,2013,2.70805020110221,In season,High,14.913123889183613,22.210135076526047,6.979990368438683,4568.987603829733
2013-11-29,20.5,13.4,64.48,0.0,49.1,19,11,2013,2.99573227355399,In season,Very high,17.82283468390792,27.481944445664645,6.732683142769941,5425.549258057011
2013-11-30,19.1,12.0,64.09,0.0,51.8,14,11,2013,2.70805020110221,In season,High,19.47279390955411,28.539749279685132,4.349929276816991,5538.704539260365
2013-12-01,22.1,10.4,48.65,0.0,48.2,15,12,2013,2.77258872223978,In season,Very high,19.09522030655094,23.827046849131982,6.587262413464177,5201.112114776445
2013-12-02,22.5,12.8,55.91,1.0,29.5,4,12,2013,1.6094379124341,In season,Moderate,10.74898014493505,22.446755530391293,5.794372146356753,3998.1029421398753
